time,temperature_2m,relative_humidity_2m,wind_speed_10m,wind_direction_10m,precipitation,surface_pressure,boundary_layer_height
2025-08-08T16:00,32.8,61,4.5,310,0.0,978.4,575.0
2025-08-08T17:00,32.5,62,3.0,295,0.0,978.6,45.0
2025-08-08T18:00,32.2,63,3.3,324,0.0,979.5,30.0
2025-08-08T19:00,30.9,72,2.1,38,0.0,979.9,35.0
2025-08-08T20:00,30.0,76,3.9,74,0.0,980.6,100.0
2025-08-08T21:00,29.5,79,3.3,126,0.0,981.1,70.0
2025-08-08T22:00,29.0,79,5.0,134,0.0,981.5,80.0
2025-08-08T23:00,28.2,84,7.5,125,0.0,981.8,205.0
2025-08-09T00:00,27.8,88,5.4,120,0.0,981.4,130.0
2025-08-09T01:00,27.6,88,4.7,137,0.0,981.0,100.0
2025-08-09T02:00,27.6,88,5.9,157,0.0,980.7,135.0
2025-08-09T03:00,27.5,87,4.7,187,0.0,980.4,100.0
2025-08-09T04:00,27.2,88,3.3,158,0.0,980.9,100.0
2025-08-09T05:00,27.1,88,5.0,136,0.0,981.5,110.0
2025-08-09T06:00,27.1,85,7.2,288,0.1,981.6,320.0
2025-08-09T07:00,27.6,82,3.3,311,0.0,982.2,225.0
2025-08-09T08:00,27.6,83,2.7,94,0.0,982.8,75.0
2025-08-09T09:00,26.9,90,4.9,57,4.5,983.2,355.0
2025-08-09T10:00,26.1,91,7.2,341,3.5,982.7,215.0
2025-08-09T11:00,27.5,85,3.0,287,0.7,983.2,260.0
2025-08-09T12:00,28.6,79,3.9,294,0.0,982.4,405.0
2025-08-09T13:00,29.4,77,3.3,311,0.0,981.7,545.0
2025-08-09T14:00,30.1,74,3.0,303,0.1,981.0,675.0
2025-08-09T15:00,30.5,72,5.9,284,0.0,980.0,770.0
2025-08-09T16:00,30.5,72,6.0,286,0.0,979.2,780.0
2025-08-09T17:00,30.4,73,5.7,314,0.0,979.2,790.0
2025-08-09T18:00,27.5,83,4.0,324,0.0,980.4,350.0
2025-08-09T19:00,26.9,88,3.2,326,0.0,980.6,220.0
2025-08-09T20:00,26.6,89,2.8,349,0.0,980.7,110.0
2025-08-09T21:00,26.5,89,2.8,315,0.0,981.1,65.0
2025-08-09T22:00,26.4,90,2.6,286,0.0,981.1,40.0
2025-08-09T23:00,26.1,91,2.2,279,0.0,981.0,30.0
2025-08-10T00:00,25.9,92,1.8,246,0.0,980.8,25.0
2025-08-10T01:00,26.0,92,1.8,270,0.0,980.5,35.0
2025-08-10T02:00,26.1,92,2.0,297,0.0,980.4,35.0
2025-08-10T03:00,26.1,93,1.7,58,0.0,980.4,30.0
2025-08-10T04:00,26.0,91,3.1,54,0.1,980.9,60.0
2025-08-10T05:00,25.9,91,2.3,342,0.4,981.0,50.0
2025-08-10T06:00,26.6,92,2.3,288,0.1,980.9,195.0
2025-08-10T07:00,27.2,89,2.6,348,0.0,981.1,245.0
2025-08-10T08:00,28.1,86,2.7,8,0.0,981.5,345.0
2025-08-10T09:00,29.0,83,3.5,21,0.1,981.9,485.0
2025-08-10T10:00,30.0,78,2.9,349,0.1,981.7,580.0
2025-08-10T11:00,31.0,75,3.1,336,0.2,981.4,790.0
2025-08-10T12:00,31.5,73,3.6,327,0.2,980.6,945.0
2025-08-10T13:00,31.9,72,3.4,302,0.2,979.9,1005.0
2025-08-10T14:00,32.1,72,4.5,299,0.2,978.9,1040.0
2025-08-10T15:00,32.1,70,5.7,311,0.1,977.7,1050.0
2025-08-10T16:00,32.0,69,5.9,310,0.0,977.0,1055.0
2025-08-10T17:00,31.9,72,5.4,312,0.0,976.8,910.0
2025-08-10T18:00,30.8,75,3.9,286,0.0,978.0,345.0
2025-08-10T19:00,30.0,81,2.9,270,0.0,978.4,60.0
2025-08-10T20:00,29.4,84,2.3,238,0.0,979.0,30.0
2025-08-10T21:00,28.8,85,2.3,203,0.0,979.5,20.0
2025-08-10T22:00,28.2,87,2.8,195,0.0,979.5,25.0
2025-08-10T23:00,28.0,87,3.4,180,0.0,979.5,30.0
2025-08-11T00:00,27.9,83,5.3,218,0.0,979.0,55.0
2025-08-11T01:00,27.5,83,4.1,221,0.0,978.7,55.0
2025-08-11T02:00,27.4,82,5.5,224,0.0,978.5,70.0
2025-08-11T03:00,27.0,83,5.3,232,0.0,978.3,90.0
2025-08-11T04:00,26.8,84,6.0,241,0.0,978.6,105.0
2025-08-11T05:00,26.5,84,5.9,250,0.0,979.0,115.0
2025-08-11T06:00,28.1,80,10.7,275,0.0,978.4,460.0
2025-08-11T07:00,28.6,79,11.0,273,0.0,979.3,575.0
2025-08-11T08:00,29.5,77,9.6,257,0.0,979.6,565.0
2025-08-11T09:00,30.6,72,10.4,269,0.0,980.0,700.0
2025-08-11T10:00,31.5,68,11.3,279,0.0,980.0,795.0
2025-08-11T11:00,32.5,65,10.7,286,0.0,979.6,925.0
2025-08-11T12:00,33.2,63,9.7,292,0.0,979.1,1145.0
2025-08-11T13:00,33.5,63,10.1,297,0.0,978.1,1345.0
2025-08-11T14:00,33.8,60,10.0,300,0.0,977.1,1485.0
2025-08-11T15:00,32.8,64,8.4,305,0.0,976.5,610.0
2025-08-11T16:00,32.7,64,5.0,305,0.0,976.4,940.0
2025-08-11T17:00,31.8,73,2.3,337,0.0,976.4,40.0
2025-08-11T18:00,30.5,81,4.2,108,0.1,977.7,125.0
2025-08-11T19:00,29.5,87,6.6,158,0.1,978.0,180.0
2025-08-11T20:00,28.5,91,0.9,11,0.1,978.8,25.0
2025-08-11T21:00,28.0,93,6.8,145,1.3,979.3,110.0
2025-08-11T22:00,28.0,92,8.0,172,0.0,979.1,210.0
2025-08-11T23:00,27.8,92,7.2,181,0.0,979.0,200.0
2025-08-12T00:00,27.5,90,7.4,177,0.0,978.7,165.0
2025-08-12T01:00,27.1,89,7.8,187,0.0,978.2,170.0
2025-08-12T02:00,27.1,88,6.5,175,0.3,977.8,145.0
2025-08-12T03:00,26.9,89,5.0,199,0.0,977.8,120.0
2025-08-12T04:00,26.7,91,3.6,229,0.0,978.1,105.0
2025-08-12T05:00,26.6,92,1.8,191,0.0,978.1,40.0
2025-08-12T06:00,27.1,84,7.1,249,0.0,979.2,220.0
2025-08-12T07:00,27.1,82,7.1,260,0.2,979.7,230.0
2025-08-12T08:00,26.9,85,8.2,232,1.1,980.2,175.0
2025-08-12T09:00,26.3,91,11.4,235,1.2,980.5,200.0
2025-08-12T10:00,27.3,87,7.9,266,1.1,980.2,215.0
2025-08-12T11:00,29.5,77,6.0,287,0.0,979.7,460.0
2025-08-12T12:00,31.1,71,5.9,284,0.0,979.0,740.0
2025-08-12T13:00,32.2,67,6.2,296,0.0,978.0,890.0
2025-08-12T14:00,33.0,63,6.4,286,0.0,977.0,1090.0
2025-08-12T15:00,33.2,62,7.2,284,0.0,976.0,1170.0
2025-08-12T16:00,32.8,63,8.8,289,0.0,975.2,1115.0
2025-08-12T17:00,32.2,65,7.6,289,0.0,974.7,1025.0
2025-08-12T18:00,31.4,73,3.1,306,0.0,976.0,140.0
2025-08-12T19:00,30.6,76,3.5,291,0.0,976.5,60.0
2025-08-12T20:00,30.1,79,3.4,288,0.0,976.8,60.0
2025-08-12T21:00,29.6,82,2.8,259,0.0,977.4,35.0
2025-08-12T22:00,29.2,83,2.4,234,0.0,977.2,25.0
2025-08-12T23:00,28.6,84,4.4,210,0.0,977.3,45.0
2025-08-13T00:00,28.1,85,5.1,219,0.0,977.2,85.0
2025-08-13T01:00,27.8,87,3.6,243,0.0,976.5,55.0
2025-08-13T02:00,27.5,87,4.6,259,0.0,976.1,65.0
2025-08-13T03:00,27.3,88,5.6,264,0.0,976.0,90.0
2025-08-13T04:00,27.1,87,6.2,249,0.0,976.4,100.0
2025-08-13T05:00,26.9,85,7.1,249,0.0,976.6,130.0
2025-08-13T06:00,28.0,87,7.4,269,0.0,977.2,205.0
2025-08-13T07:00,28.7,84,7.3,261,0.0,977.8,295.0
2025-08-13T08:00,29.4,78,7.7,269,0.0,977.9,395.0
2025-08-13T09:00,30.3,71,7.7,273,0.0,978.3,475.0
2025-08-13T10:00,31.4,67,8.5,282,0.0,978.2,605.0
2025-08-13T11:00,32.4,64,8.3,292,0.0,978.0,865.0
2025-08-13T12:00,32.6,62,8.5,287,0.0,977.4,995.0
2025-08-13T13:00,33.0,60,7.6,277,0.0,976.8,1050.0
2025-08-13T14:00,33.3,59,7.9,270,0.0,975.9,1080.0
2025-08-13T15:00,33.3,59,6.8,272,0.0,975.2,1120.0
2025-08-13T16:00,33.2,59,6.3,275,0.0,974.9,1150.0
2025-08-13T17:00,32.8,62,4.5,236,0.0,975.5,735.0
2025-08-13T18:00,32.0,66,4.6,318,0.0,976.4,60.0
2025-08-13T19:00,31.0,73,3.0,327,0.0,976.7,40.0
2025-08-13T20:00,30.6,74,4.0,36,0.0,977.6,60.0
2025-08-13T21:00,30.3,78,2.9,47,0.0,978.4,50.0
2025-08-13T22:00,30.1,77,2.2,114,0.0,978.4,30.0
2025-08-13T23:00,29.2,79,4.6,135,0.0,978.6,60.0
2025-08-14T00:00,29.0,80,5.1,148,0.0,978.4,75.0
2025-08-14T01:00,28.5,82,5.0,150,0.0,978.3,85.0
2025-08-14T02:00,28.2,83,5.7,127,0.0,978.2,95.0
2025-08-14T03:00,27.9,85,6.0,119,0.0,978.5,165.0
2025-08-14T04:00,27.5,88,6.1,137,0.0,978.8,220.0
2025-08-14T05:00,27.0,90,5.4,132,0.0,978.9,185.0
2025-08-14T06:00,26.9,92,5.3,152,2.5,980.3,220.0
2025-08-14T07:00,26.4,96,6.8,143,1.3,980.5,185.0
2025-08-14T08:00,26.7,95,2.5,135,1.1,980.8,115.0
2025-08-14T09:00,27.5,92,6.4,117,0.4,981.7,250.0
2025-08-14T10:00,28.5,85,7.5,111,0.0,981.8,490.0
2025-08-14T11:00,28.9,84,5.1,117,0.1,981.5,565.0
2025-08-14T12:00,29.5,80,5.7,108,0.1,980.8,645.0
2025-08-14T13:00,28.5,79,7.5,117,0.8,980.4,370.0
2025-08-14T14:00,27.7,87,5.4,111,1.1,979.8,280.0
2025-08-14T15:00,28.0,87,3.3,81,0.6,978.6,320.0
2025-08-14T16:00,29.0,81,5.0,46,0.2,977.7,480.0
2025-08-14T17:00,28.5,84,6.0,39,0.0,977.7,405.0
2025-08-14T18:00,28.1,87,3.9,34,0.0,979.0,285.0
2025-08-14T19:00,27.5,90,4.4,35,0.0,979.2,220.0
2025-08-14T20:00,27.0,92,3.1,54,0.0,979.8,165.0
2025-08-14T21:00,26.8,93,2.8,75,0.0,980.4,125.0
2025-08-14T22:00,26.5,94,2.6,106,0.0,980.5,100.0
2025-08-14T23:00,26.3,95,2.1,105,0.0,980.4,70.0
2025-08-15T00:00,26.3,95,3.5,118,0.0,979.9,95.0
2025-08-15T01:00,26.2,95,4.3,114,0.0,979.6,120.0
2025-08-15T02:00,26.0,95,4.4,109,0.0,979.2,125.0
2025-08-15T03:00,25.8,95,5.1,80,0.0,979.0,130.0
2025-08-15T04:00,25.5,96,5.2,70,0.0,979.0,160.0
2025-08-15T05:00,25.2,97,4.4,63,0.0,979.4,160.0
2025-08-15T06:00,26.0,94,7.0,86,2.0,980.0,215.0
2025-08-15T07:00,26.5,93,5.4,105,0.3,980.2,205.0
2025-08-15T08:00,27.5,89,2.6,115,0.1,980.2,240.0
2025-08-15T09:00,29.0,84,4.0,122,0.1,980.6,485.0
2025-08-15T10:00,29.9,80,3.1,135,0.3,980.4,780.0
2025-08-15T11:00,30.5,77,2.8,153,0.3,980.1,875.0
2025-08-15T12:00,31.4,72,3.3,234,0.1,979.6,1070.0
2025-08-15T13:00,31.5,72,0.0,270,0.1,978.5,1045.0
2025-08-15T14:00,31.6,72,0.7,14,0.1,977.3,1000.0
2025-08-15T15:00,31.4,75,3.4,74,0.2,976.3,835.0
2025-08-15T16:00,31.0,77,2.5,86,0.1,975.6,710.0
2025-08-15T17:00,30.5,77,5.0,92,0.9,975.4,330.0
2025-08-15T18:00,29.8,83,3.1,54,0.0,976.2,260.0
2025-08-15T19:00,28.9,87,3.7,61,0.0,976.7,135.0
2025-08-15T20:00,28.5,89,3.1,77,0.0,977.7,115.0
2025-08-15T21:00,28.2,88,4.3,135,0.0,978.3,115.0
2025-08-15T22:00,27.8,89,4.9,152,0.0,978.3,125.0
2025-08-15T23:00,27.5,91,5.1,153,0.0,978.3,125.0
2025-08-16T00:00,27.2,92,4.7,140,0.0,978.3,135.0
2025-08-16T01:00,27.0,94,4.8,119,0.0,977.9,135.0
2025-08-16T02:00,26.8,96,5.2,104,0.0,977.7,150.0
2025-08-16T03:00,26.6,97,5.4,88,0.0,977.5,160.0
2025-08-16T04:00,26.5,97,4.2,80,0.0,977.7,135.0
2025-08-16T05:00,26.4,97,3.6,96,0.0,978.0,115.0
2025-08-16T06:00,27.3,96,5.9,121,0.0,977.8,125.0
2025-08-16T07:00,28.0,93,4.5,119,0.0,978.4,190.0
2025-08-16T08:00,28.9,89,4.1,105,0.0,979.0,270.0
2025-08-16T09:00,30.1,81,6.7,121,0.2,979.3,555.0
2025-08-16T10:00,29.5,81,3.2,153,3.1,979.2,460.0
2025-08-16T11:00,28.3,85,8.3,138,0.5,979.1,345.0
2025-08-16T12:00,29.0,84,3.2,87,0.1,978.4,385.0
2025-08-16T13:00,30.5,77,3.0,128,0.1,977.4,615.0
2025-08-16T14:00,30.8,74,2.6,141,0.1,976.4,640.0
2025-08-16T15:00,31.1,73,2.2,99,0.0,975.1,680.0
2025-08-16T16:00,31.0,74,3.8,41,0.0,974.5,675.0
2025-08-16T17:00,30.9,75,4.0,51,0.0,974.6,685.0
2025-08-16T18:00,29.9,83,6.3,27,0.0,975.5,200.0
2025-08-16T19:00,28.7,87,6.2,64,0.0,976.0,155.0
2025-08-16T20:00,28.2,88,5.0,75,0.0,976.9,145.0
2025-08-16T21:00,28.1,90,5.8,85,0.0,977.7,170.0
2025-08-16T22:00,28.0,91,6.0,87,0.0,978.0,190.0
2025-08-16T23:00,27.9,91,6.0,87,0.0,978.5,190.0
2025-08-17T00:00,27.6,91,6.3,90,0.0,978.5,200.0
2025-08-17T01:00,27.5,91,5.8,90,0.0,978.2,175.0
2025-08-17T02:00,27.4,91,5.6,97,0.0,978.1,165.0
2025-08-17T03:00,27.3,92,5.8,104,0.0,977.9,165.0
2025-08-17T04:00,27.3,92,5.2,110,0.1,978.2,160.0
2025-08-17T05:00,27.3,92,5.1,96,0.2,978.6,145.0
2025-08-17T06:00,27.6,93,5.6,68,0.0,978.8,155.0
2025-08-17T07:00,28.0,92,5.9,59,0.0,979.2,230.0
2025-08-17T08:00,28.1,92,6.8,73,0.0,979.2,290.0
2025-08-17T09:00,29.6,85,5.6,65,0.0,979.7,385.0
2025-08-17T10:00,31.2,78,7.2,102,0.1,979.9,905.0
2025-08-17T11:00,32.0,74,8.7,107,0.0,979.7,1180.0
2025-08-17T12:00,28.5,85,10.3,101,3.1,979.0,375.0
2025-08-17T13:00,28.8,85,4.8,77,0.1,978.3,290.0
2025-08-17T14:00,30.6,80,4.5,61,0.0,977.2,485.0
2025-08-17T15:00,31.5,76,5.9,59,0.0,976.5,690.0
2025-08-17T16:00,31.6,75,5.5,67,0.0,976.0,720.0
2025-08-17T17:00,31.4,74,7.8,75,0.0,976.2,760.0
2025-08-17T18:00,30.3,80,7.2,87,0.0,977.2,575.0
2025-08-17T19:00,29.2,85,6.1,88,0.0,977.4,330.0
2025-08-17T20:00,28.7,89,4.3,68,0.0,978.1,215.0
2025-08-17T21:00,28.4,91,4.0,60,0.0,979.2,145.0
2025-08-17T22:00,28.2,92,5.2,70,0.0,979.8,160.0
2025-08-17T23:00,28.1,92,6.5,76,0.0,980.4,215.0
2025-08-18T00:00,28.0,91,7.0,80,0.0,980.4,245.0
2025-08-18T01:00,27.8,92,6.8,87,0.0,980.2,260.0
2025-08-18T02:00,27.5,92,7.3,101,0.0,979.8,285.0
2025-08-18T03:00,27.4,93,8.6,106,0.0,979.5,340.0
2025-08-18T04:00,27.3,93,7.2,108,0.0,979.7,345.0
2025-08-18T05:00,27.1,94,8.1,103,0.0,980.3,370.0
2025-08-18T06:00,27.9,90,9.2,113,0.0,980.3,430.0
2025-08-18T07:00,28.5,90,7.6,93,0.0,981.0,485.0
2025-08-18T08:00,27.5,87,14.2,102,5.4,981.9,370.0
2025-08-18T09:00,28.0,89,6.9,75,3.0,982.6,460.0
2025-08-18T10:00,29.7,83,8.8,91,0.1,982.3,700.0
2025-08-18T11:00,31.0,76,10.3,96,0.1,981.6,975.0
2025-08-18T12:00,31.4,74,9.4,97,0.1,981.1,1020.0
2025-08-18T13:00,31.5,72,8.7,85,0.2,980.2,925.0
2025-08-18T14:00,31.7,71,9.0,75,0.1,979.0,910.0
2025-08-18T15:00,31.8,69,10.0,83,0.0,977.9,910.0
2025-08-18T16:00,31.7,69,9.4,82,0.0,977.1,885.0
2025-08-18T17:00,31.1,72,8.5,73,0.0,976.9,810.0
2025-08-18T18:00,30.5,77,5.6,75,0.0,978.1,435.0
2025-08-18T19:00,29.5,81,7.1,75,0.0,978.5,315.0
2025-08-18T20:00,28.8,82,7.2,84,0.0,979.2,285.0
2025-08-18T21:00,28.5,85,6.1,93,0.0,980.1,255.0
2025-08-18T22:00,28.2,87,6.5,84,0.0,980.2,240.0
2025-08-18T23:00,28.0,89,7.6,91,0.0,980.2,295.0
2025-08-19T00:00,27.6,89,8.3,104,0.0,979.8,300.0
2025-08-19T01:00,27.3,89,7.3,99,0.0,979.4,270.0
2025-08-19T02:00,27.0,89,7.2,96,0.0,979.0,245.0
2025-08-19T03:00,26.9,90,6.0,87,0.0,978.9,220.0
2025-08-19T04:00,26.8,91,6.0,83,0.0,978.7,200.0
2025-08-19T05:00,26.6,92,6.9,97,0.0,978.7,225.0
2025-08-19T06:00,27.9,89,5.6,90,0.0,979.7,210.0
2025-08-19T07:00,28.7,89,6.5,87,0.0,979.9,410.0
2025-08-19T08:00,29.8,84,7.7,89,0.1,979.9,630.0
2025-08-19T09:00,30.6,80,8.4,100,0.2,980.3,945.0
2025-08-19T10:00,31.9,72,7.9,107,0.1,980.2,1185.0
2025-08-19T11:00,29.4,80,9.9,117,4.6,980.3,435.0
2025-08-19T12:00,30.9,72,6.5,141,0.1,979.5,740.0
2025-08-19T13:00,31.0,69,11.6,114,0.2,978.7,735.0
2025-08-19T14:00,31.1,72,5.2,86,0.1,977.7,655.0
2025-08-19T15:00,31.5,70,5.2,61,0.0,976.2,735.0
2025-08-19T16:00,31.5,69,6.4,54,0.0,975.7,745.0
2025-08-19T17:00,31.0,70,7.7,66,0.0,975.3,665.0
2025-08-19T18:00,29.5,81,7.9,41,0.0,976.9,345.0
2025-08-19T19:00,28.9,85,7.5,48,0.0,977.1,360.0
2025-08-19T20:00,28.6,86,7.1,63,0.0,977.8,335.0
2025-08-19T21:00,28.5,87,7.3,74,0.0,978.6,315.0
2025-08-19T22:00,28.4,87,7.4,90,0.0,978.8,340.0
2025-08-19T23:00,28.2,86,8.6,106,0.0,979.0,435.0
2025-08-20T00:00,27.9,85,8.6,110,0.0,978.8,380.0
2025-08-20T01:00,27.5,86,8.5,103,0.0,978.6,360.0
2025-08-20T02:00,27.2,87,7.9,102,0.0,978.3,355.0
2025-08-20T03:00,27.0,89,6.9,99,0.0,978.5,330.0
2025-08-20T04:00,26.8,90,6.7,90,0.0,978.7,290.0
2025-08-20T05:00,26.8,90,7.5,98,0.0,978.9,310.0
2025-08-20T06:00,27.8,88,8.9,118,1.3,978.9,555.0
2025-08-20T07:00,27.8,90,10.0,111,1.7,979.2,555.0
2025-08-20T08:00,28.2,86,10.0,116,1.0,979.8,580.0
2025-08-20T09:00,28.5,83,9.5,105,0.9,979.8,535.0
2025-08-20T10:00,30.0,75,10.7,104,0.1,979.9,735.0
2025-08-20T11:00,30.7,71,11.8,99,0.1,979.4,810.0
2025-08-20T12:00,31.5,67,11.2,96,0.1,978.5,885.0
2025-08-20T13:00,32.2,63,11.2,91,0.1,977.2,960.0
2025-08-20T14:00,32.6,62,11.0,87,0.1,975.9,985.0
2025-08-20T15:00,32.7,61,12.1,86,0.1,975.0,1045.0
2025-08-20T16:00,31.4,68,12.3,84,0.1,974.8,705.0
2025-08-20T17:00,30.8,73,10.0,82,0.0,974.7,700.0
2025-08-20T18:00,31.0,69,10.5,84,0.0,976.2,745.0
2025-08-20T19:00,29.8,77,10.3,88,0.0,976.6,600.0
2025-08-20T20:00,29.4,79,10.9,99,0.0,977.3,555.0
2025-08-20T21:00,29.0,82,9.3,98,0.0,978.2,515.0
2025-08-20T22:00,28.6,84,7.4,94,0.0,978.5,405.0
2025-08-20T23:00,28.2,87,7.3,97,0.0,979.3,385.0
2025-08-21T00:00,28.0,88,6.9,95,0.0,979.4,385.0
2025-08-21T01:00,27.8,89,7.6,78,0.0,979.2,380.0
2025-08-21T02:00,27.4,90,6.9,70,0.6,978.8,345.0
2025-08-21T03:00,26.0,97,6.3,173,11.0,979.4,110.0
2025-08-21T04:00,25.7,98,8.3,60,0.4,979.0,255.0
2025-08-21T05:00,25.6,96,7.4,49,0.5,979.1,200.0
2025-08-21T06:00,26.2,90,7.3,59,0.0,979.6,220.0
2025-08-21T07:00,27.2,87,6.2,60,0.0,979.8,355.0
2025-08-21T08:00,28.8,81,8.2,82,0.0,979.9,555.0
2025-08-21T09:00,30.2,73,9.6,94,0.0,979.8,860.0
2025-08-21T10:00,31.6,65,12.8,94,0.0,979.6,1020.0
2025-08-21T11:00,32.3,62,12.2,103,0.0,979.2,1015.0
2025-08-21T12:00,32.9,60,10.9,112,0.1,978.5,1090.0
2025-08-21T13:00,33.2,60,8.9,109,0.2,977.5,1105.0
2025-08-21T14:00,33.5,58,7.5,101,0.1,976.4,1135.0
2025-08-21T15:00,33.0,60,7.6,112,0.0,975.6,1175.0
2025-08-21T16:00,31.6,65,5.9,113,0.8,975.3,530.0
2025-08-21T17:00,31.3,66,2.9,79,0.1,974.6,500.0
2025-08-21T18:00,31.2,70,3.4,122,0.0,975.9,385.0
2025-08-21T19:00,30.6,79,1.1,90,0.0,976.6,60.0
2025-08-21T20:00,30.2,78,3.2,133,0.0,977.4,145.0
2025-08-21T21:00,29.6,83,3.0,147,0.0,977.9,75.0
2025-08-21T22:00,29.0,88,1.8,174,0.0,977.9,45.0
2025-08-21T23:00,28.8,90,0.9,191,0.0,977.9,20.0
2025-08-22T00:00,28.5,90,1.8,96,0.0,978.2,30.0
2025-08-22T01:00,28.4,89,3.7,51,0.0,977.4,125.0
2025-08-22T02:00,28.0,89,6.5,82,0.0,976.9,250.0
2025-08-22T03:00,27.4,89,6.7,106,0.2,977.1,245.0
2025-08-22T04:00,25.5,94,7.4,103,2.0,976.9,225.0
2025-08-22T05:00,25.2,94,3.8,149,0.0,977.1,205.0
2025-08-22T06:00,27.9,89,0.2,90,0.1,976.6,50.0
2025-08-22T07:00,28.5,84,4.4,300,0.1,977.0,280.0
2025-08-22T08:00,29.2,80,0.2,90,0.5,977.0,430.0
2025-08-22T09:00,30.6,75,0.9,127,0.0,977.3,695.0
2025-08-22T10:00,32.0,68,2.5,135,0.0,977.3,990.0
2025-08-22T11:00,33.2,61,4.0,129,0.0,976.8,1285.0
2025-08-22T12:00,34.1,57,4.0,117,0.0,976.1,1425.0
2025-08-22T13:00,34.2,55,5.0,103,0.0,975.2,1465.0
2025-08-22T14:00,34.0,55,4.2,80,0.0,974.0,1355.0
2025-08-22T15:00,34.0,54,4.1,45,0.0,972.7,1380.0
2025-08-22T16:00,33.8,55,2.8,297,0.0,972.4,1270.0
2025-08-22T17:00,33.1,57,1.6,243,0.0,972.6,1075.0
2025-08-22T18:00,31.5,70,7.6,181,0.0,973.8,375.0
2025-08-22T19:00,30.5,76,6.0,187,0.0,974.8,300.0
2025-08-22T20:00,30.0,78,3.6,210,0.0,975.4,160.0
2025-08-22T21:00,29.5,82,3.7,157,0.0,976.7,145.0
2025-08-22T22:00,29.1,83,7.3,128,0.4,976.8,350.0
2025-08-22T23:00,28.6,87,6.0,123,0.0,976.7,335.0
2025-08-23T00:00,28.2,86,7.3,113,0.3,976.2,350.0
2025-08-23T01:00,27.9,89,6.2,112,0.0,975.7,300.0
2025-08-23T02:00,27.4,90,4.6,108,0.2,975.3,275.0
2025-08-23T03:00,26.3,93,3.1,90,1.8,975.4,95.0
2025-08-23T04:00,25.6,95,1.8,349,3.3,975.8,90.0
2025-08-23T05:00,25.6,97,3.0,14,0.2,976.0,100.0
2025-08-23T06:00,26.5,94,3.0,65,0.0,975.9,160.0
2025-08-23T07:00,27.4,89,2.2,55,0.0,976.2,215.0
2025-08-23T08:00,28.6,83,4.1,90,0.0,976.8,375.0
2025-08-23T09:00,30.1,74,7.1,96,0.0,977.1,650.0
2025-08-23T10:00,31.2,69,7.2,104,0.0,977.6,990.0
2025-08-23T11:00,31.9,66,5.9,88,0.0,977.0,1110.0
2025-08-23T12:00,32.6,63,6.4,79,0.0,976.2,1255.0
2025-08-23T13:00,30.0,71,11.2,86,1.2,975.4,440.0
2025-08-23T14:00,30.1,74,3.8,79,1.7,974.1,485.0
2025-08-23T15:00,31.0,72,7.5,69,0.3,973.7,790.0
2025-08-23T16:00,28.7,80,2.9,97,2.2,973.7,355.0
2025-08-23T17:00,28.4,83,3.1,62,1.2,973.9,185.0
2025-08-23T18:00,27.9,86,2.4,48,0.2,975.0,110.0
2025-08-23T19:00,27.4,90,5.7,24,0.4,975.5,225.0
2025-08-23T20:00,27.2,92,5.6,61,0.0,976.3,205.0
2025-08-23T21:00,26.8,93,8.2,71,0.1,977.0,275.0
2025-08-23T22:00,26.5,93,6.6,74,0.1,977.3,240.0
2025-08-23T23:00,26.2,94,6.2,80,0.0,976.8,225.0
2025-08-24T00:00,26.1,95,5.6,92,0.0,976.9,230.0
2025-08-24T01:00,26.0,95,4.9,88,0.0,976.2,215.0
2025-08-24T02:00,25.9,95,6.8,90,0.0,975.8,265.0
2025-08-24T03:00,25.9,95,5.0,109,0.0,976.0,235.0
2025-08-24T04:00,25.8,95,7.5,98,0.0,976.1,290.0
2025-08-24T05:00,25.6,95,5.6,112,0.0,976.2,250.0
2025-08-24T06:00,26.1,95,4.9,126,0.0,976.8,335.0
2025-08-24T07:00,26.9,92,6.1,120,0.0,977.2,510.0
2025-08-24T08:00,27.9,86,11.1,121,0.0,977.5,685.0
2025-08-24T09:00,29.1,79,11.0,122,0.1,978.2,890.0
2025-08-24T10:00,30.1,77,10.8,111,0.1,978.5,1005.0
2025-08-24T11:00,31.1,72,9.9,109,0.2,978.2,1205.0
2025-08-24T12:00,29.1,80,10.5,98,3.5,977.7,535.0
2025-08-24T13:00,30.8,75,5.5,71,0.1,976.6,1035.0
2025-08-24T14:00,29.0,79,14.7,72,1.5,975.5,450.0
2025-08-24T15:00,29.4,81,8.3,20,0.4,974.9,485.0
2025-08-24T16:00,28.4,84,7.0,136,1.3,974.8,315.0
2025-08-24T17:00,26.5,87,9.9,78,4.3,975.5,360.0
2025-08-24T18:00,28.0,84,10.1,121,0.0,975.9,785.0
2025-08-24T19:00,27.5,85,9.3,124,0.1,976.4,510.0
2025-08-24T20:00,27.0,88,4.9,88,0.0,976.9,265.0
2025-08-24T21:00,27.0,89,6.3,83,0.0,977.2,250.0
2025-08-24T22:00,26.8,90,8.8,73,0.1,977.4,385.0
2025-08-24T23:00,26.4,91,12.4,77,0.1,977.6,585.0
2025-08-25T00:00,25.5,92,11.4,78,0.2,977.5,570.0
2025-08-25T01:00,25.3,93,10.4,98,0.2,976.7,465.0
2025-08-25T02:00,25.2,93,9.8,108,0.5,976.4,500.0
2025-08-25T03:00,24.6,96,10.7,119,2.8,976.5,520.0
2025-08-25T04:00,24.4,96,11.0,120,3.6,976.4,475.0
